customer_id,customer_name,company_name,city,country_code,region,segment,registration_date,credit_limit
K00796,Lena Schäfer,Schäfer e.K.,Hamburg,DE,Süd,Kleinunternehmen,2024-06-16,2620.2111734134237
K00797,Anna Weber,,Luzern,CH,Deutschschweiz,Privatkunde,2024-06-21,1898.8500630589413
K00798,Jonas Weber,,Düsseldorf,DE,Ost,Privatkunde,2023-02-01,1473.0244300360466
K00799,Anna Schäfer,Schäfer e.K.,Luzern,CH,Deutschschweiz,Mittelstand,2023-02-20,18940.205715812663
K00800,Sophie Koch,Koch e.K.,Frankfurt,DE,Nord,Kleinunternehmen,2022-01-26,9581.566287595806
K00801,Max Koch,Koch ,Luzern,CH,Romandie,Mittelstand,2023-10-25,38562.86954958772
K00802,Leon Schäfer,Schäfer GmbH,Frankfurt,DE,Ost,Kleinunternehmen,2022-10-27,5843.691623702622
K00803,Leon Meyer,Meyer e.K.,Wien,AT,West,Kleinunternehmen,2023-11-25,7158.897416455624
K00804,Felix Schäfer,Schäfer ,München,DE,Süd,Mittelstand,2023-01-03,34391.883916423605
K00805,Felix Becker,,Stuttgart,DE,Ost,Privatkunde,2022-04-15,1647.9744492880795
K00806,Marie Weber,,Bern,CH,Deutschschweiz,Privatkunde,2022-08-09,1080.8347118153106
K00807,Emma Becker,,Stuttgart,DE,Ost,Privatkunde,2024-03-14,1964.9264559725136
K00808,Paul Weber,Weber AG,Frankfurt,DE,Nord,Kleinunternehmen,2024-07-27,9607.646327982096
K00809,Sophie Hoffmann,,Düsseldorf,DE,Süd,Privatkunde,2022-09-12,1166.8602516041426
K00810,Leon Schmidt,Schmidt AG,Graz,AT,West,Enterprise,2023-05-28,37601.5039144509
K00811,Marie Wagner,Wagner AG,Leipzig,DE,West,Kleinunternehmen,2023-07-15,5042.085815113365
K00812,Sophie Wagner,Wagner AG,Salzburg,AT,Ost,Mittelstand,2023-07-15,30751.603424040663
K00813,Laura Müller,Müller e.K.,Linz,AT,Ost,Kleinunternehmen,2023-04-19,6865.525983431678
K00814,Sarah Bauer,,Linz,AT,West,Privatkunde,2024-07-14,1950.0592100276908
K00815,Julia Müller,,Graz,AT,Ost,Privatkunde,2023-08-11,1324.5758827449665
K00816,Sophie Wagner,Wagner e.K.,Nürnberg,DE,West,Mittelstand,2023-06-12,25378.457323095994
K00817,Sarah Schmidt,,München,DE,Nord,Privatkunde,2022-07-25,693.6068703963222
K00818,Felix Hoffmann,Hoffmann e.K.,Frankfurt,DE,West,Kleinunternehmen,2022-04-27,4995.471073827843
K00819,Lena Hoffmann,,Luzern,CH,Deutschschweiz,Privatkunde,2024-08-30,578.7225651495913
K00820,Emma Schneider,Schneider ,Nürnberg,DE,Süd,Kleinunternehmen,2023-01-27,3434.8557174461002
K00821,Jonas Müller,Müller ,Luzern,CH,Romandie,Enterprise,2022-02-27,35082.507052716246
K00822,Lukas Fischer,Fischer AG,Leipzig,DE,Süd,Kleinunternehmen,2023-11-04,3339.5093360109195
K00823,Lena Meyer,Meyer GmbH,Berlin,DE,Ost,Kleinunternehmen,2024-06-15,8388.92413317131
K00824,Sophie Meyer,Meyer GmbH,Leipzig,DE,Süd,Kleinunternehmen,2022-06-05,4470.407076709771
K00825,Emma Müller,Müller GmbH,Stuttgart,DE,Nord,Mittelstand,2022-08-25,11648.989205194663
K00826,Moritz Meyer,Meyer ,Dresden,DE,Ost,Mittelstand,2022-02-24,12230.038266582143
K00827,Emma Wagner,Wagner KG,München,DE,Nord,Kleinunternehmen,2023-01-08,6781.404522090712
K00828,Lukas Becker,,Zürich,CH,Deutschschweiz,Privatkunde,2024-06-21,1355.2724476320411
K00829,Moritz Schmidt,Schmidt e.K.,Frankfurt,DE,Nord,Enterprise,2022-01-19,79987.02836025997
K00830,Max Wagner,Wagner e.K.,Luzern,CH,Romandie,Kleinunternehmen,2023-02-28,3768.7142038181514
K00831,Laura Hoffmann,Hoffmann e.K.,Luzern,CH,Romandie,Kleinunternehmen,2022-11-03,3278.172576518923
K00832,Anna Müller,,Nürnberg,DE,Nord,Privatkunde,2024-03-08,1658.228041423757
K00833,Julia Hoffmann,Hoffmann e.K.,Berlin,DE,Nord,Kleinunternehmen,2024-07-08,5018.82615279487
K00834,Max Weber,,Hamburg,DE,Nord,Privatkunde,2023-03-09,1625.8976851161897
K00835,Emma Koch,Koch e.K.,Düsseldorf,DE,Ost,Kleinunternehmen,2023-06-14,7407.598447396433
K00836,Moritz Schmidt,Schmidt e.K.,Bern,CH,Romandie,Kleinunternehmen,2023-02-06,3485.5928714145134
K00837,Laura Schneider,,Dresden,DE,West,Privatkunde,2023-07-01,1325.5269182581264
K00838,Jonas Bauer,,Frankfurt,DE,West,Privatkunde,2022-07-23,740.950418927826
K00839,Marie Wagner,,Düsseldorf,DE,Ost,Privatkunde,2022-03-09,1732.6286254780855
K00840,Lena Weber,Weber e.K.,Düsseldorf,DE,Nord,Enterprise,2022-06-27,25509.741143958385
K00841,Sarah Bauer,Bauer AG,Graz,AT,West,Kleinunternehmen,2022-01-17,4312.009573268223
K00842,Felix Wagner,Wagner AG,Linz,AT,West,Kleinunternehmen,2023-12-11,6190.690077625734
K00843,Moritz Meyer,Meyer AG,Basel,CH,Romandie,Kleinunternehmen,2022-12-23,5952.467879820738
K00844,Lukas Bauer,,Stuttgart,DE,Süd,Privatkunde,2022-04-03,1021.733521149569
K00845,Felix Becker,Becker GmbH,Leipzig,DE,Süd,Mittelstand,2022-02-21,16406.28563471024
K00846,Lukas Weber,Weber e.K.,Nürnberg,DE,Nord,Mittelstand,2022-06-01,38639.99070637207
K00847,Marie Schneider,Schneider e.K.,Wien,AT,Ost,Enterprise,2023-04-18,83329.59325508447
K00848,Sophie Becker,,Luzern,CH,Deutschschweiz,Privatkunde,2022-08-29,591.3583148527741
K00849,Sophie Bauer,Bauer KG,Wien,AT,Ost,Kleinunternehmen,2023-04-19,5831.379609411282
K00850,Julia Becker,,Hamburg,DE,West,Privatkunde,2023-08-04,1539.3803438371829
K00851,Julia Becker,,Zürich,CH,Deutschschweiz,Privatkunde,2024-08-27,734.5432124673126
K00852,Leon Schäfer,Schäfer KG,Innsbruck,AT,Ost,Kleinunternehmen,2024-06-12,9167.504581109994
K00853,Laura Koch,Koch ,Nürnberg,DE,Ost,Kleinunternehmen,2024-04-18,4723.336658081149
K00854,Emma Hoffmann,Hoffmann e.K.,Genf,CH,Deutschschweiz,Enterprise,2023-12-12,47346.61984876491
K00855,Sarah Meyer,Meyer AG,Stuttgart,DE,Nord,Kleinunternehmen,2022-08-02,7213.052182307423
K00856,Max Fischer,Fischer GmbH,Berlin,DE,Nord,Kleinunternehmen,2024-02-29,8550.801772365754
K00857,Leon Schneider,Schneider AG,München,DE,Süd,Mittelstand,2023-08-14,14002.490065696215
K00858,Marie Meyer,Meyer KG,Graz,AT,Ost,Mittelstand,2023-09-02,36313.82685695505
K00859,Felix Bauer,Bauer ,Dresden,DE,Ost,Mittelstand,2024-01-13,34845.57607970359
K00860,Emma Wagner,Wagner AG,Nürnberg,DE,Nord,Enterprise,2023-07-13,44503.60301893254
K00861,Moritz Schäfer,,Düsseldorf,DE,Ost,Privatkunde,2023-07-14,668.7546957899476
K00862,Lukas Wagner,,Innsbruck,AT,West,Privatkunde,2024-02-11,1196.0006422946394
K00863,Marie Schäfer,,Innsbruck,AT,West,Privatkunde,2022-07-22,1587.9895861038171
K00864,Moritz Schmidt,Schmidt KG,Graz,AT,Ost,Mittelstand,2023-12-06,25426.81033797933
K00865,Marie Fischer,,Düsseldorf,DE,Nord,Privatkunde,2024-08-20,818.9964297670142
K00866,Anna Bauer,,Nürnberg,DE,Nord,Privatkunde,2022-08-18,1892.8332993412039
K00867,Moritz Meyer,,Frankfurt,DE,Süd,Privatkunde,2023-11-20,1971.5672933816986
K00868,Lena Meyer,,Graz,AT,Ost,Privatkunde,2022-09-12,902.2148444178813
K00869,Sophie Becker,Becker KG,Berlin,DE,Ost,Kleinunternehmen,2022-05-29,9020.142257442605
K00870,Marie Hoffmann,Hoffmann KG,Graz,AT,West,Kleinunternehmen,2023-04-01,4323.849851981695
K00871,Marie Weber,Weber e.K.,Stuttgart,DE,Nord,Mittelstand,2022-09-21,35311.86378130772
K00872,Moritz Schäfer,Schäfer AG,Dresden,DE,Nord,Kleinunternehmen,2024-03-07,7955.892934645904
K00873,Felix Wagner,Wagner GmbH,Luzern,CH,Romandie,Kleinunternehmen,2024-01-14,3436.5255767944204
K00874,Max Hoffmann,,Stuttgart,DE,West,Privatkunde,2022-03-14,926.0875835606435
K00875,Max Koch,Koch e.K.,Luzern,CH,Romandie,Kleinunternehmen,2022-08-08,7867.155377288393
K00876,Jonas Koch,,Graz,AT,Ost,Privatkunde,2022-02-27,694.7855201268216
K00877,Lena Schäfer,,Innsbruck,AT,Ost,Privatkunde,2024-08-05,1014.9514537936116
K00878,Leon Schmidt,Schmidt AG,Stuttgart,DE,Nord,Kleinunternehmen,2023-05-21,7452.911892968691
K00879,Emma Fischer,,Innsbruck,AT,West,Privatkunde,2023-07-31,528.7518312874666
K00880,Jonas Schneider,,Köln,DE,Ost,Privatkunde,2022-02-15,1661.8581247615473
K00881,Moritz Schäfer,Schäfer KG,Nürnberg,DE,Nord,Mittelstand,2023-06-20,25018.585970017928
K00882,Moritz Hoffmann,Hoffmann AG,Basel,CH,Deutschschweiz,Mittelstand,2024-02-18,34980.812390482606
K00883,Paul Schäfer,,Frankfurt,DE,West,Privatkunde,2022-03-16,938.3734351090818
K00884,Tim Wagner,Wagner KG,Nürnberg,DE,Süd,Kleinunternehmen,2023-12-17,4492.641736496977
K00885,Jonas Wagner,,Luzern,CH,Romandie,Privatkunde,2024-07-16,1952.4904401488825
K00886,Max Bauer,,Frankfurt,DE,Ost,Privatkunde,2022-02-25,606.5561321050119
K00887,Emma Schäfer,Schäfer KG,Salzburg,AT,Ost,Kleinunternehmen,2023-07-31,3304.167956563656
K00888,Leon Weber,,Leipzig,DE,West,Privatkunde,2022-12-22,750.2728673083665
K00889,Jonas Schmidt,Schmidt AG,Luzern,CH,Romandie,Kleinunternehmen,2022-01-21,4137.273338586342
K00890,Leon Müller,Müller e.K.,Düsseldorf,DE,Nord,Enterprise,2023-11-02,35544.39386300242
K00891,Emma Koch,Koch GmbH,Berlin,DE,Nord,Mittelstand,2022-04-09,16788.320024314213
K00892,Jonas Schneider,Schneider KG,Hamburg,DE,Ost,Mittelstand,2022-08-17,34513.21297500284
K00893,Lukas Weber,Weber GmbH,Düsseldorf,DE,Süd,Kleinunternehmen,2023-05-21,9521.32423124879
K00894,Jonas Müller,,Zürich,CH,Deutschschweiz,Privatkunde,2024-07-17,1211.1143961617865
K00895,Sarah Hoffmann,,Zürich,CH,Deutschschweiz,Privatkunde,2022-05-23,973.5816946557329
K00896,Jonas Müller,,Innsbruck,AT,West,Privatkunde,2022-06-21,1847.2196672301511
K00897,Lena Meyer,,Basel,CH,Deutschschweiz,Privatkunde,2023-03-05,1369.3950911190109
K00898,Jonas Meyer,Meyer ,Genf,CH,Romandie,Enterprise,2023-12-09,56027.95239325228
K00899,Anna Bauer,Bauer ,Salzburg,AT,Ost,Mittelstand,2023-01-09,39654.71453460414
K00900,Lukas Schmidt,,Nürnberg,DE,Ost,Privatkunde,2022-07-23,1672.5934835071391
K00901,Lukas Fischer,Fischer GmbH,Dresden,DE,Süd,Kleinunternehmen,2023-11-22,3749.038851229525
K00902,Jonas Bauer,Bauer e.K.,Zürich,CH,Romandie,Enterprise,2022-02-16,94657.25659041193
K00903,Lena Becker,Becker KG,Köln,DE,Süd,Enterprise,2023-01-18,52091.20442318589
K00904,Felix Schneider,Schneider ,Düsseldorf,DE,West,Kleinunternehmen,2023-05-30,6059.001719668306
K00905,Lena Müller,,Innsbruck,AT,West,Privatkunde,2024-03-20,1720.4132200510337
K00906,Anna Weber,,Linz,AT,Ost,Privatkunde,2022-04-10,640.3391103685034
K00907,Anna Koch,Koch ,Stuttgart,DE,Nord,Mittelstand,2024-06-10,28659.42370281622
K00908,Jonas Schneider,,Zürich,CH,Deutschschweiz,Privatkunde,2024-02-12,1015.0666843618587
K00909,Emma Schäfer,,Hamburg,DE,West,Privatkunde,2022-01-27,1183.0923578719112
K00910,Jonas Müller,Müller KG,Nürnberg,DE,Nord,Kleinunternehmen,2022-08-17,7991.644047341667
K00911,Julia Becker,Becker ,Düsseldorf,DE,West,Kleinunternehmen,2022-04-16,7210.228484271528
K00912,Paul Bauer,Bauer GmbH,Graz,AT,Ost,Mittelstand,2023-09-11,23442.564618492295
K00913,Emma Wagner,,München,DE,Nord,Privatkunde,2024-07-17,1220.275272892832
K00914,Sarah Schmidt,,Stuttgart,DE,Süd,Privatkunde,2023-11-09,501.1215625557965
K00915,Max Wagner,,Dresden,DE,Ost,Privatkunde,2023-03-22,868.7278805338619
K00916,Sarah Meyer,,Bern,CH,Deutschschweiz,Privatkunde,2023-07-17,694.0709254500514
K00917,Jonas Schäfer,,München,DE,Nord,Privatkunde,2023-05-16,953.5936104558833
K00918,Anna Schneider,,Frankfurt,DE,Süd,Privatkunde,2022-07-05,1128.385437189378
K00919,Felix Müller,,Nürnberg,DE,Ost,Privatkunde,2023-02-07,664.2235491034909
K00920,Tim Hoffmann,,Genf,CH,Romandie,Privatkunde,2023-08-29,1219.437645116687
K00921,Julia Hoffmann,Hoffmann AG,Genf,CH,Deutschschweiz,Kleinunternehmen,2022-10-20,4362.156097231345
K00922,Felix Schäfer,,Basel,CH,Romandie,Privatkunde,2022-06-23,1768.463137436632
K00923,Lena Müller,Müller KG,Nürnberg,DE,Nord,Enterprise,2024-02-09,45164.26846781287
K00924,Lukas Schäfer,Schäfer GmbH,Basel,CH,Romandie,Mittelstand,2022-10-31,11345.81672883151
K00925,Felix Weber,Weber GmbH,Nürnberg,DE,Süd,Kleinunternehmen,2024-04-12,5502.67470129873
K00926,Max Koch,Koch AG,Genf,CH,Romandie,Mittelstand,2024-01-26,16468.292957291345
K00927,Felix Weber,Weber GmbH,Graz,AT,West,Kleinunternehmen,2022-03-26,9641.950587717429
K00928,Max Wagner,Wagner ,Berlin,DE,Süd,Kleinunternehmen,2022-04-25,9702.750809665977
K00929,Jonas Koch,Koch KG,Düsseldorf,DE,Nord,Enterprise,2022-01-02,74946.03745603481
K00930,Paul Fischer,Fischer ,Innsbruck,AT,West,Kleinunternehmen,2022-02-07,7504.9888725077
K00931,Jonas Hoffmann,Hoffmann KG,Dresden,DE,Ost,Mittelstand,2024-01-07,26095.768251803445
K00932,Jonas Schneider,,Basel,CH,Romandie,Privatkunde,2022-10-18,1277.548195002981
K00933,Moritz Meyer,Meyer KG,Stuttgart,DE,West,Mittelstand,2024-06-10,39368.420675639856
K00934,Laura Becker,,Leipzig,DE,Ost,Privatkunde,2024-08-03,1503.8986937654865
K00935,Lena Wagner,Wagner GmbH,Salzburg,AT,West,Mittelstand,2024-07-30,37526.34683789034
K00936,Felix Schmidt,Schmidt ,Salzburg,AT,Ost,Mittelstand,2023-12-01,20682.018973574344
K00937,Marie Hoffmann,,Salzburg,AT,Ost,Privatkunde,2022-11-26,1810.517051841123
K00938,Julia Wagner,Wagner KG,Düsseldorf,DE,Ost,Kleinunternehmen,2023-04-19,7752.609166499271
K00939,Max Wagner,,Wien,AT,Ost,Privatkunde,2022-02-26,1042.230724732718
K00940,Felix Becker,,Frankfurt,DE,Süd,Privatkunde,2023-08-12,1708.1994245608803
K00941,Jonas Müller,Müller ,Berlin,DE,West,Kleinunternehmen,2024-08-07,6795.793823028318
K00942,Sophie Hoffmann,Hoffmann e.K.,Hamburg,DE,Ost,Kleinunternehmen,2024-04-21,4291.338703027052
K00943,Paul Müller,Müller KG,Basel,CH,Romandie,Mittelstand,2022-01-16,26551.371160599007
K00944,Sophie Müller,,Berlin,DE,Nord,Privatkunde,2022-10-15,865.2005661001401
K00945,Julia Weber,Weber ,Frankfurt,DE,Nord,Mittelstand,2024-07-22,22567.98933951838
K00946,Marie Schmidt,Schmidt ,Wien,AT,Ost,Kleinunternehmen,2022-01-26,8637.253820795364
K00947,Moritz Schäfer,Schäfer GmbH,Graz,AT,Ost,Kleinunternehmen,2024-06-28,6197.725938691016
K00948,Tim Hoffmann,Hoffmann KG,Leipzig,DE,Nord,Kleinunternehmen,2022-10-15,2759.8803236051285
K00949,Lukas Becker,Becker e.K.,Köln,DE,Süd,Kleinunternehmen,2022-07-01,7540.446269963016
K00950,Moritz Koch,Koch GmbH,Köln,DE,Ost,Enterprise,2023-05-11,70213.47852967274
K00951,Tim Weber,Weber ,Linz,AT,West,Kleinunternehmen,2023-04-08,9101.160496826942
K00952,Sophie Meyer,Meyer AG,München,DE,Ost,Mittelstand,2022-06-15,29122.07443627665
K00953,Tim Becker,Becker ,Linz,AT,West,Kleinunternehmen,2022-05-19,8373.70021770927
K00954,Lukas Hoffmann,Hoffmann KG,München,DE,Süd,Kleinunternehmen,2023-01-30,6848.2858132185975
K00955,Julia Koch,Koch GmbH,Köln,DE,West,Enterprise,2022-01-21,80922.12493903765
K00956,Emma Schmidt,,Luzern,CH,Romandie,Privatkunde,2022-05-31,1058.4606478595717
K00957,Lukas Weber,Weber ,Leipzig,DE,Nord,Mittelstand,2024-08-11,19078.695487862653
K00958,Moritz Schmidt,Schmidt KG,Berlin,DE,Ost,Kleinunternehmen,2023-01-31,3781.1027972965803
K00959,Max Wagner,Wagner e.K.,München,DE,West,Kleinunternehmen,2023-10-16,2664.863611072172
K00960,Anna Becker,Becker ,Linz,AT,West,Mittelstand,2024-06-06,29284.19773258521
K00961,Max Schmidt,Schmidt e.K.,Linz,AT,West,Mittelstand,2024-04-23,16279.182275026258
K00962,Tim Meyer,,Düsseldorf,DE,West,Privatkunde,2024-01-16,635.6284666874911
K00963,Anna Bauer,Bauer AG,Genf,CH,Deutschschweiz,Kleinunternehmen,2022-04-28,3424.888683064692
K00964,Anna Becker,Becker AG,Frankfurt,DE,Nord,Mittelstand,2023-03-17,33417.181774628196
K00965,Felix Bauer,,Leipzig,DE,Ost,Privatkunde,2023-05-26,1442.3098956395659
K00966,Emma Hoffmann,,Frankfurt,DE,Süd,Privatkunde,2022-01-07,1239.92124100784
K00967,Emma Bauer,,Nürnberg,DE,Süd,Privatkunde,2024-06-25,1129.2222276347297
K00968,Anna Schäfer,Schäfer KG,Düsseldorf,DE,Nord,Mittelstand,2022-02-27,25008.71556034539
K00969,Jonas Fischer,Fischer e.K.,Dresden,DE,Ost,Mittelstand,2024-03-03,23914.29474023129
K00970,Lukas Schneider,Schneider e.K.,Leipzig,DE,Süd,Kleinunternehmen,2022-08-01,7548.335110933965
K00971,Lukas Weber,,Bern,CH,Deutschschweiz,Privatkunde,2022-04-15,1193.0590142593333
K00972,Tim Becker,,Genf,CH,Romandie,Privatkunde,2022-08-09,1911.319859512227
K00973,Anna Bauer,Bauer ,Graz,AT,Ost,Kleinunternehmen,2024-01-28,5234.248206398984
K00974,Lukas Koch,,Salzburg,AT,Ost,Privatkunde,2022-09-14,1570.4110493952073
K00975,Sarah Becker,,Leipzig,DE,Ost,Privatkunde,2023-07-23,627.7154548341233
K00976,Moritz Weber,,Düsseldorf,DE,West,Privatkunde,2022-11-06,1802.1472398005942
K00977,Laura Schmidt,Schmidt KG,Genf,CH,Romandie,Mittelstand,2023-11-19,23279.645447812993
K00978,Marie Weber,Weber KG,Berlin,DE,Süd,Kleinunternehmen,2022-12-14,5255.0538645796
K00979,Sophie Meyer,Meyer ,Berlin,DE,Nord,Kleinunternehmen,2022-01-09,5066.39804318993
K00980,Lena Meyer,,Köln,DE,Süd,Privatkunde,2024-01-30,1561.6298114080973
K00981,Laura Schäfer,Schäfer GmbH,Frankfurt,DE,Nord,Kleinunternehmen,2023-01-04,4865.622934440125
K00982,Jonas Koch,Koch e.K.,Graz,AT,Ost,Mittelstand,2023-07-05,22645.335475308715
K00983,Marie Fischer,Fischer ,Leipzig,DE,Ost,Kleinunternehmen,2024-03-08,7486.134930372032
K00984,Felix Fischer,,Frankfurt,DE,West,Privatkunde,2024-03-30,609.6276365392254
K00985,Emma Koch,Koch e.K.,Leipzig,DE,Nord,Mittelstand,2022-01-07,11125.859725954093
K00986,Laura Hoffmann,,Nürnberg,DE,Süd,Privatkunde,2022-08-21,1879.4523620421112
K00987,Julia Müller,,Düsseldorf,DE,Ost,Privatkunde,2022-05-10,1204.7064821730223
K00988,Lena Bauer,Bauer ,Leipzig,DE,West,Enterprise,2023-12-14,39451.83210197259
K00989,Paul Weber,,Dresden,DE,Nord,Privatkunde,2022-08-28,580.5456178989604
K00990,Felix Wagner,Wagner KG,Dresden,DE,West,Mittelstand,2022-03-03,32279.07969045072
K00991,Max Fischer,Fischer KG,München,DE,Süd,Mittelstand,2022-10-16,30802.025602871323
K00992,Julia Schäfer,Schäfer ,Basel,CH,Romandie,Kleinunternehmen,2024-05-30,6615.848944472587
K00993,Emma Schneider,,Graz,AT,West,Privatkunde,2023-01-11,993.6106691910919
K00994,Lena Bauer,,Köln,DE,Nord,Privatkunde,2023-03-20,1784.8579830250035
K00995,Julia Hoffmann,Hoffmann AG,Dresden,DE,West,Kleinunternehmen,2024-09-01,6288.366668080048
K00996,Marie Becker,Becker GmbH,Basel,CH,Romandie,Enterprise,2022-11-14,79759.76408323187
K00997,Sophie Meyer,Meyer KG,Dresden,DE,Ost,Kleinunternehmen,2023-01-29,9112.26511881558
K00998,Felix Hoffmann,,Stuttgart,DE,West,Privatkunde,2022-11-10,689.2064870242281
K00999,Sophie Schneider,Schneider ,Stuttgart,DE,Ost,Mittelstand,2023-11-21,39984.036826077405
K01000,Julia Schmidt,Schmidt AG,Berlin,DE,West,Mittelstand,2024-08-24,12840.429715143853
K01001,Marie Hoffmann,,Düsseldorf,DE,Süd,Privatkunde,2023-12-02,1108.5716362714215
K01002,Julia Müller,Müller KG,München,DE,Nord,Mittelstand,2023-01-29,24602.531450569466
K01003,Sarah Koch,Koch GmbH,Innsbruck,AT,West,Kleinunternehmen,2022-08-16,7947.276252766134
K01004,Sarah Schmidt,,Stuttgart,DE,Süd,Privatkunde,2024-09-22,1275.6978380159571
K01005,Lukas Schneider,Schneider AG,Stuttgart,DE,Ost,Mittelstand,2022-06-30,28677.26193498345
K01006,Anna Fischer,Fischer KG,Stuttgart,DE,Ost,Kleinunternehmen,2022-10-22,3727.567477972959
K01007,Max Müller,Müller e.K.,Nürnberg,DE,West,Kleinunternehmen,2024-02-28,3479.7578616801984
K01008,Max Wagner,Wagner GmbH,Dresden,DE,West,Mittelstand,2024-08-24,24233.5953953357
K01009,Julia Hoffmann,Hoffmann ,Hamburg,DE,West,Mittelstand,2023-06-19,20466.11249815871
K01010,Tim Schmidt,Schmidt GmbH,Zürich,CH,Romandie,Enterprise,2022-03-16,80291.44176784786
K01011,Paul Weber,Weber GmbH,München,DE,Nord,Mittelstand,2023-02-09,10744.516343354475
K01012,Sarah Koch,Koch ,Innsbruck,AT,Ost,Kleinunternehmen,2023-06-22,3065.591319945912
K01013,Felix Schmidt,,Stuttgart,DE,West,Privatkunde,2024-02-26,1435.117597004397
K01014,Sarah Wagner,Wagner GmbH,Zürich,CH,Deutschschweiz,Kleinunternehmen,2022-06-02,7722.71824399773
K01015,Max Müller,Müller ,Graz,AT,West,Kleinunternehmen,2024-05-18,6892.407515715993
K01016,Tim Müller,,München,DE,Nord,Privatkunde,2023-03-15,502.4017813235433
K01017,Paul Hoffmann,Hoffmann AG,Nürnberg,DE,Nord,Kleinunternehmen,2023-05-18,7573.5410761930825
K01018,Marie Weber,Weber GmbH,Stuttgart,DE,Ost,Mittelstand,2023-10-28,26863.326478696887
K01019,Sarah Becker,,Leipzig,DE,Ost,Privatkunde,2022-12-06,1064.3440675417867
K01020,Anna Meyer,,Basel,CH,Deutschschweiz,Privatkunde,2023-09-28,1252.7305633107665
K01021,Leon Schäfer,,Berlin,DE,West,Privatkunde,2023-08-12,1685.7704113004718
K01022,Moritz Müller,Müller KG,Leipzig,DE,West,Kleinunternehmen,2023-07-14,9317.969071725485
K01023,Jonas Wagner,Wagner e.K.,Berlin,DE,Ost,Kleinunternehmen,2023-03-24,8553.302652396345
K01024,Marie Fischer,Fischer e.K.,Nürnberg,DE,Süd,Mittelstand,2023-07-09,15860.768825458252
K01025,Max Meyer,Meyer AG,Dresden,DE,Nord,Enterprise,2022-01-22,74708.92995577477
K01026,Emma Meyer,,Nürnberg,DE,Ost,Privatkunde,2022-09-10,1477.8021404714088
K01027,Lena Bauer,,Wien,AT,West,Privatkunde,2024-07-22,1539.3176415449782
K01028,Sophie Müller,Müller ,Düsseldorf,DE,West,Kleinunternehmen,2022-05-26,9608.975814993017
K01029,Paul Hoffmann,,Dresden,DE,Ost,Privatkunde,2024-02-17,1174.7059860566428
K01030,Lukas Becker,Becker KG,Linz,AT,Ost,Kleinunternehmen,2024-02-22,4473.100224431431
K01031,Moritz Schmidt,Schmidt AG,Wien,AT,West,Kleinunternehmen,2023-01-07,5565.578221063959
K01032,Felix Meyer,Meyer AG,Frankfurt,DE,Süd,Kleinunternehmen,2022-05-13,4721.325741692489
K01033,Sophie Wagner,Wagner ,Berlin,DE,West,Kleinunternehmen,2022-03-29,3046.3397315889983
K01034,Sarah Müller,,Genf,CH,Romandie,Privatkunde,2024-03-02,1711.5535535660856
K01035,Paul Becker,Becker ,Leipzig,DE,Ost,Mittelstand,2023-10-26,36234.253098509274
K01036,Tim Schneider,,Stuttgart,DE,Süd,Privatkunde,2022-06-12,964.0528431200192
K01037,Julia Koch,Koch KG,Graz,AT,West,Kleinunternehmen,2022-05-18,8425.985302945812
K01038,Lena Schäfer,Schäfer KG,Nürnberg,DE,Süd,Mittelstand,2023-01-20,20665.893914560227
K01039,Felix Wagner,Wagner e.K.,Graz,AT,Ost,Kleinunternehmen,2022-04-01,4770.757057130688
K01040,Leon Schneider,,Berlin,DE,Nord,Privatkunde,2022-12-22,840.9831066050411
K01041,Anna Bauer,Bauer AG,Dresden,DE,Nord,Kleinunternehmen,2022-10-26,2594.333593646465
K01042,Max Schneider,Schneider ,Düsseldorf,DE,Ost,Mittelstand,2023-05-02,34827.436524421064
K01043,Sarah Becker,Becker ,Berlin,DE,Ost,Mittelstand,2023-01-16,38846.31168643329
K01044,Jonas Schäfer,Schäfer e.K.,Salzburg,AT,West,Mittelstand,2022-02-06,26894.93165361865
K01045,Anna Müller,Müller AG,Bern,CH,Deutschschweiz,Mittelstand,2023-04-12,33699.235000503184
K01046,Lena Weber,,Düsseldorf,DE,Nord,Privatkunde,2023-01-28,611.1123608156717
K01047,Marie Hoffmann,Hoffmann e.K.,Zürich,CH,Deutschschweiz,Mittelstand,2022-10-08,15267.39332903849
K01048,Paul Müller,Müller GmbH,München,DE,West,Kleinunternehmen,2024-03-29,7013.697614747859
K01049,Lena Fischer,Fischer e.K.,München,DE,Nord,Kleinunternehmen,2024-01-27,9109.731592105687
K01050,Emma Meyer,,Köln,DE,Ost,Privatkunde,2023-12-17,1144.7468862695039
K01051,Anna Schäfer,Schäfer AG,Nürnberg,DE,Nord,Kleinunternehmen,2023-11-10,5162.61449602185
K01052,Paul Fischer,Fischer AG,Berlin,DE,West,Kleinunternehmen,2022-12-09,9540.394764833973
K01053,Lena Meyer,Meyer e.K.,Wien,AT,West,Kleinunternehmen,2022-03-06,3299.1343541208475
K01054,Emma Koch,,Wien,AT,West,Privatkunde,2023-10-19,1290.2257490756201
K01055,Tim Müller,Müller GmbH,Nürnberg,DE,Ost,Kleinunternehmen,2023-06-06,8682.009894421559
K01056,Moritz Müller,Müller KG,München,DE,Nord,Mittelstand,2022-01-20,34226.08766193979
K01057,Lena Hoffmann,Hoffmann KG,Berlin,DE,Ost,Kleinunternehmen,2022-09-22,8570.706163471112
